customerID,gender,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
6839-ITVZJ,Female,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,700 INR,No
4524-QCSSM,Male,No,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),500 INR,No
9172-JITSM,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
0142-GVYSN,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,300 INR,No
9534-NSXEM,Male,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),300 INR,No
6985-HAYWX,Female,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),800 INR,No
5226-NOZFC,Male,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,900 INR,Yes
5260-UMPWX,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),300 INR,No
6765-MBQNU,Female,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
4429-WYGFR,Male,No,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),500 INR,No
9754-CLVZW,Female,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),400 INR,No
9909-DFRJA,Female,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),1000 INR,No
7850-THJMU,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),200 INR,No
9139-TWBAS,Female,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),500 INR,No
9052-DHNKM,Male,No,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,700 INR,No
8663-UPDGF,Female,No,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),700 INR,No
0311-UNPFF,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),900 INR,Yes
0975-UYDTX,Female,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1000 INR,No
5998-VVEJY,Male,No,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,900 INR,Yes
4993-JCRGJ,Male,No,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,900 INR,No
9040-KZVWO,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),800 INR,No
7714-YXSMB,Female,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1100 INR,Yes
0479-HMSWA,Female,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1100 INR,No
4922-CVPDX,Female,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),800 INR,No
9470-RTWDV,Male,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),900 INR,No
9138-EFSMO,Male,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),800 INR,No
5049-MUBWG,Male,No,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),800 INR,No
3709-OIJEA,Male,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,900 INR,No
5201-USSQZ,Female,Yes,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),900 INR,Yes
0980-FEXWF,Male,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,600 INR,No
4735-ASGMA,Male,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
3943-KDREE,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,Yes
1439-LCGVL,Female,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,200 INR,No
0128-MKWSG,Female,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,500 INR,No
6261-LHRTG,Female,No,No,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),600 INR,No
8731-WBBMB,Female,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),900 INR,No
9526-JAWYF,Male,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,900 INR,Yes
6559-PDZLR,Male,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
5701-GUXDC,Female,Yes,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),400 INR,No
7109-MFBYV,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,500 INR,Yes
6933-FHBZC,Female,No,No,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,600 INR,No
6156-UZDLF,Female,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),900 INR,No
3920-HIHMQ,Female,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,500 INR,No
8319-QBEHW,Male,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),400 INR,No
0042-JVWOJ,Male,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),200 INR,No
2812-ENYMO,Male,No,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),600 INR,No
3223-WZWJM,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
1025-FALIX,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),700 INR,No
3466-RITXD,Male,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1000 INR,No
3985-HOYPM,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,200 INR,No
4310-KEDTB,Female,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
5949-HGVJL,Female,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,800 INR,No
3205-MXZRA,Male,No,No,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),600 INR,No
8404-FYDIB,Male,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),900 INR,No
4501-VCPFK,Male,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,400 INR,No
3523-BRGUW,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),200 INR,No
8623-ULFNQ,Female,No,No,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,700 INR,No
7105-MXJLL,Female,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,700 INR,No
0869-PAPRP,Female,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),900 INR,No
6900-PXRMS,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1100 INR,Yes
6712-OAWRH,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
2665-NPTGL,Female,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1000 INR,No
7402-EYFXX,Male,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
6005-OBZPH,Female,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,900 INR,No
2657-ALMWY,Female,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,900 INR,No
9355-NPPFS,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,800 INR,Yes
9912-GVSEQ,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
0118-JPNOY,Female,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),900 INR,No
1597-LHYNC,Female,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
6827-IEAUQ,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,700 INR,No
9445-ZUEQE,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),900 INR,No
9323-HGFWY,Female,Yes,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
3597-MVHJT,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1000 INR,Yes
1173-NOEYG,Female,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1000 INR,No
8224-IVVPA,Female,No,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,600 INR,No
0285-INHLN,Male,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),600 INR,No
9046-JBFWA,Male,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,200 INR,No
1352-VHKAJ,Male,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),800 INR,No
0098-BOWSO,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,200 INR,No
7596-IIWYC,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),300 INR,No
1666-JZPZT,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,500 INR,No
7552-KEYGT,Male,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),200 INR,No
4939-KYYPY,Male,No,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,600 INR,No
2851-MMUTZ,Female,No,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,600 INR,No
7801-CEDNV,Male,Yes,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),500 INR,No
8763-KIAFH,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,300 INR,No
2039-JONDJ,Male,No,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),600 INR,No
7336-RLLRH,Male,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,900 INR,No
2212-LYASK,Male,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),500 INR,No
8982-NHAVY,Male,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
0187-WZNAB,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,800 INR,No
1134-YWTYF,Male,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,600 INR,No
5849-ASHZJ,Male,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),300 INR,No
2150-OEGBV,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),300 INR,No
9392-XBGTD,Male,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
6584-VQMYT,Male,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,600 INR,No
7587-AOVVU,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,1100 INR,No
9513-DXHDA,Male,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,900 INR,No
2640-PMGFL,Male,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
3721-WKIIL,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,200 INR,No
5447-VYTKW,Male,No,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,600 INR,No
5171-EPLKN,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),200 INR,No
3812-LRZIR,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,300 INR,No
0064-YIJGF,Male,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,No
1194-HVAIF,Female,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1000 INR,No
5214-CHIWJ,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
1544-JJMYL,Male,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),700 INR,No
5566-SOEZD,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),900 INR,No
4353-HYOJD,Female,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,500 INR,No
4971-PUYQO,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1000 INR,Yes
1998-VHJHK,Female,No,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,200 INR,No
6064-ZATLR,Female,No,No,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),600 INR,No
1818-ESQMW,Female,No,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,900 INR,No
0068-FIGTF,Female,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,800 INR,No
9717-IOAAF,Male,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),300 INR,No
4609-KNNWG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,200 INR,No
2346-CZYIL,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
4011-ARPHK,Male,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,600 INR,No
7956-XQWGU,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),200 INR,No
8725-JEDFD,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,700 INR,No
5022-KVDQT,Male,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,900 INR,Yes
2595-KIWPV,Male,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),200 INR,No
2523-EWWZL,Female,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,No
4412-YLTKF,Female,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
9057-MSWCO,Male,Yes,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),400 INR,No
9774-NRNAU,Male,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),900 INR,No
0257-ZESQC,Female,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,No
8329-UTMVM,Male,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
1258-YMZNM,Female,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1200 INR,No
1989-PRJHP,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
9365-SRSZE,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
0141-YEAYS,Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),900 INR,No
0576-WNXXC,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
8063-GBATB,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
0504-HHAPI,Female,No,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),900 INR,Yes
3096-JRDSO,Female,Yes,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1100 INR,Yes
5649-TJHOV,Male,Yes,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),400 INR,No
6726-WEXXK,Male,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,900 INR,No
0818-OCPZO,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,900 INR,Yes
0822-QGCXA,Female,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,900 INR,No
0886-QGENL,Female,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
7892-POOKP,Female,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
0256-LTHVJ,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
5149-CUZUJ,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),1000 INR,No
4134-BSXLX,Male,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,700 INR,No
3482-ABPKK,Female,No,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,600 INR,No
3422-WJOYD,Male,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,600 INR,No
4945-RVMTE,Female,No,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),600 INR,No
0536-BGFMZ,Female,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
2155-AMQRX,Female,No,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),600 INR,No
5155-AZQPB,Female,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,500 INR,No
6635-CPNUN,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),1000 INR,No
9891-NQDBD,Female,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
8182-BJDSI,Female,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
1104-FEJAM,Male,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,700 INR,No
3275-RHRNE,Male,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),600 INR,No
3325-FUYCG,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,1100 INR,Yes
1174-FGIFN,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,1000 INR,No
5213-TWWJU,Male,No,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,1000 INR,No
0431-APWVY,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1000 INR,Yes
5353-WILCI,Female,No,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,600 INR,No
3348-CFRNX,Female,Yes,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1000 INR,No
1481-ZUWZA,Male,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1000 INR,No
9931-DCEZH,Male,No,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),600 INR,No
7272-QDCKA,Male,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,1100 INR,No
4203-QGNZA,Female,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
0369-ZGOVK,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),800 INR,No
8417-GSODA,Male,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1000 INR,No
6506-EYCNH,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),200 INR,No
8751-EDEKA,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),900 INR,No
6823-SIDFQ,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),200 INR,No
8868-WOZGU,Male,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
0618-XWMSS,Male,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,Yes
9473-CBZOP,Female,No,No,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,600 INR,No
2819-GWENI,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,200 INR,No
9950-MTGYX,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),300 INR,No
3956-MGXOG,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
9972-NKTFD,Female,No,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),600 INR,No
2305-MRGLV,Male,Yes,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),800 INR,No
6421-SZVEM,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),900 INR,No
7622-NXQZR,Male,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),400 INR,No
5753-QQWPW,Female,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,600 INR,No
3736-BLEPA,Male,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),1000 INR,No
3315-IKYZQ,Male,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,600 INR,No
8799-OXZMD,Female,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,300 INR,Yes
0516-OOHAR,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1100 INR,No
1785-BPHTP,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,900 INR,No
7746-AWNQW,Female,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,400 INR,No
5697-GOMBF,Female,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,400 INR,No
6030-REHUX,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1200 INR,No
7361-YPXFS,Female,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),700 INR,No
5315-CKEQK,Male,Yes,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,600 INR,No
2357-COQEK,Female,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,No
3957-LXOLK,Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
5569-OUICF,Female,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1100 INR,Yes
4291-HYEBC,Female,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,400 INR,No
5539-HIVAK,Female,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
1104-TNLZA,Male,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,No
3016-KSVCP,Male,Yes,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,400 INR,No
4709-LKHYG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,200 INR,No
1984-GPTEH,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,300 INR,No
4115-BNPJY,Male,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,800 INR,No
5233-AOZUF,Female,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
7663-ZTEGJ,Male,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),1100 INR,No
1766-GKNMI,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,No
3014-WJKSM,Male,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),800 INR,No
3347-YJZZE,Male,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),900 INR,No
2829-HYVZP,Male,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,200 INR,No
5832-TRLPB,Male,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),800 INR,No
1430-SFQSA,Male,No,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,400 INR,No
